Date,^OEX,% Change,weighted_sentiment,signal,position,strategy_return
2017-08-29,1083.4100341796875,0.002071820475344488,0.2156884627252169,0,-1,-0.002071820475344488
2017-08-30,1087.9300537109375,0.004172030338146504,0.2397917387525106,0,0,0.0
2017-08-31,1093.780029296875,0.005377161487526871,0.1952034726033894,0,0,0.0
2017-09-01,1095.25,0.0013439363160341333,0.2174976056779499,0,0,0.0
2017-09-02,1095.25,0.0,0.2081619844972809,0,0,0.0
2017-09-03,1095.25,0.0,0.226833226858619,-1,0,0.0
2017-09-04,1095.25,0.0,0.2174976056779499,0,0,0.0
2017-09-05,1086.739990234375,-0.007769924460739541,-0.0470356051350339,0,0,0.0
2017-09-06,1090.43994140625,0.0034046333116692917,-0.0222248906479997,-1,-1,-0.0034046333116692917
2017-09-07,1090.4100341796875,-2.7426752659098774e-05,0.0310666192694073,0,-1,2.7426752659098774e-05
2017-09-08,1086.97998046875,-0.0031456549402701928,-0.1135753754968969,0,-1,0.0031456549402701928
2017-09-09,1086.97998046875,0.0,-0.0381706143603176,0,-1,-0.0
2017-09-10,1086.97998046875,0.0,-0.0713473760055356,0,-1,-0.0
2017-09-11,1098.5400390625,0.010635024380821534,-0.0605422207580153,0,-1,-0.010635024380821534
2017-09-12,1103.030029296875,0.004087234033096188,0.3626018052008943,0,-1,-0.004087234033096188
2017-09-13,1104.8800048828125,0.001677176084786014,0.3080514841407103,0,-1,-0.001677176084786014
2017-09-14,1103.6600341796875,-0.0011041657897088442,0.3934111848114063,0,-1,0.0011041657897088442
2017-09-15,1105.1099853515625,0.001313766129941163,0.2024887730850733,0,0,0.0
2017-09-16,1105.1099853515625,0.0,0.2879016576565064,0,0,0.0
2017-09-17,1105.1099853515625,0.0,0.3012889979229404,1,1,0.0
2017-09-18,1106.260009765625,0.0010406424964992667,0.3080514841407103,0,1,0.0010406424964992667
2017-09-19,1109.260009765625,0.002711839869033561,0.2343471928484419,0,0,0.0
2017-09-20,1110.1600341796875,0.0008113737141328681,0.3335408328358187,0,0,0.0
2017-09-21,1106.3900146484375,-0.0033959243849340792,0.2464884081893226,1,0,0.0
2017-09-22,1106.6099853515625,0.00019881840961377684,0.1230123375201844,0,0,0.0
2017-09-23,1106.6099853515625,0.0,0.2343471928484419,0,0,0.0
2017-09-24,1106.6099853515625,0.0,0.2587716085398296,0,0,0.0
2017-09-25,1103.5999755859375,-0.0027200276569605553,0.2108652096790694,0,0,0.0
2017-09-26,1103.2099609375,-0.0003534021901644424,0.561345740766017,0,0,0.0
2017-09-27,1107.3699951171875,0.0037708453757545612,0.5236686244946472,0,0,0.0
2017-09-28,1108.7099609375,0.0012100434599284782,0.4000731753251968,1,1,0.0012100434599284782
2017-09-29,1112.18994140625,0.003138765404260724,0.416634148466961,0,1,0.003138765404260724
2017-09-30,1112.18994140625,0.0,0.4970587758892504,0,1,0.0
2017-10-01,1112.18994140625,0.0,0.4176405017777095,0,1,0.0
2017-10-02,1116.739990234375,0.004091071730402351,0.3756196505139555,0,1,0.004091071730402351
2017-10-03,1119.3499755859375,0.0023371468510005045,0.4767983845677734,0,1,0.0023371468510005045
2017-10-04,1119.2099609375,-0.00012508567605429288,0.4454020603860595,0,1,-0.00012508567605429288
2017-10-05,1126.5,0.006513558060539104,0.4487134502958195,0,1,0.006513558060539104
2017-10-06,1125.030029296875,-0.0013049007573235905,0.4197159013166222,0,0,0.0
2017-10-07,1125.030029296875,0.0,0.3588700256545534,0,0,0.0
2017-10-08,1125.030029296875,0.0,0.4562909607245849,0,0,0.0
2017-10-09,1123.6099853515625,-0.0012622275924492055,0.5251872928831993,0,0,0.0
2017-10-10,1126.489990234375,0.002563171314209578,0.3297419227103376,0,0,0.0
2017-10-11,1128.8900146484375,0.0021305332802497023,0.4655997951237534,-1,0,0.0
2017-10-12,1125.0400390625,-0.003410408043281743,0.4402513789478985,0,0,0.0
2017-10-13,1126.1600341796875,0.0009955157845944473,0.433168232798386,0,0,0.0
2017-10-14,1126.1600341796875,0.0,0.4143197491628073,0,0,0.0
2017-10-15,1126.1600341796875,0.0,0.4142130963522386,-1,0,0.0
2017-10-16,1129.2900390625,0.002779360648411222,0.3658452027554421,0,0,0.0
2017-10-17,1130.969970703125,0.0014875998038728078,0.2199967371365487,-1,-1,-0.0014875998038728078
2017-10-18,1131.780029296875,0.0007162511956408935,0.3212960593031772,0,-1,-0.0007162511956408935
2017-10-19,1130.7099609375,-0.0009454737949738945,0.1120884052060231,0,-1,0.0009454737949738945
2017-10-20,1135.260009765625,0.004024063628441432,0.2207578918933634,0,-1,-0.004024063628441432
2017-10-21,1135.260009765625,0.0,0.3794119971697046,0,0,0.0
2017-10-22,1135.260009765625,0.0,0.2276585983645069,0,0,0.0
2017-10-23,1130.1500244140625,-0.004501158595921484,0.2228728712789348,0,0,0.0
2017-10-24,1131.8199462890625,0.0014776107940763783,0.3363258941587313,0,0,0.0
2017-10-25,1127.43994140625,-0.0038698777991794664,0.2336614394446357,0,0,0.0
2017-10-26,1127.47998046875,3.5513255322472403e-05,0.0551242053981125,-1,-1,-3.5513255322472403e-05
2017-10-27,1140.0899658203125,0.011184221068226696,0.2284265551885119,0,-1,-0.011184221068226696
2017-10-28,1140.0899658203125,0.0,0.2284265551885119,0,-1,-0.0
2017-10-29,1140.0899658203125,0.0,0.2284265551885119,0,-1,-0.0
2017-10-30,1136.75,-0.0029295633857362446,0.2788903809662182,0,0,0.0
2017-10-31,1136.8299560546875,7.033741340434219e-05,0.1562069704847983,0,0,0.0
2017-11-01,1140.1300048828125,0.0029028517506501927,-0.0385539472020889,-1,-1,-0.0029028517506501927
2017-11-02,1139.469970703125,-0.0005789113319190076,0.3171022068578309,0,-1,0.0005789113319190076
2017-11-03,1143.4100341796875,0.0034578036963373027,0.2211969858869851,0,0,0.0
2017-11-04,1143.4100341796875,0.0,0.3747333098622883,0,0,0.0
2017-11-05,1143.4100341796875,0.0,0.3084007323567749,0,0,0.0
2017-11-06,1143.77001953125,0.00031483487183203707,0.2534984464136453,1,0,0.0
2017-11-07,1144.1400146484375,0.0003234873365007829,0.3120901083285103,1,1,0.0003234873365007829
2017-11-08,1145.4300537109375,0.0011275185256904852,0.3703825592982732,0,1,0.0011275185256904852
2017-11-09,1142.0699462890625,-0.0029334898372790352,0.1760648790603276,0,1,-0.0029334898372790352
2017-11-10,1140.3900146484375,-0.0014709533738135327,0.4693564954130196,0,1,-0.0014709533738135327
2017-11-11,1140.3900146484375,0.0,0.4759708488159738,0,1,0.0
2017-11-12,1140.3900146484375,0.0,0.3895175098843724,0,1,0.0
2017-11-13,1140.8199462890625,0.0003770040381820827,0.5409922756087392,0,1,0.0003770040381820827
2017-11-14,1136.739990234375,-0.0035763365358040256,0.0812923008876203,0,1,-0.0035763365358040256
2017-11-15,1130.739990234375,-0.005278251888334529,0.093909092835547,0,1,-0.005278251888334529
2017-11-16,1139.9100341796875,0.008109772383138036,0.1045425884450366,0,1,0.008109772383138036
2017-11-17,1135.3499755859375,-0.004000367096541613,0.0932226412426854,0,1,-0.004000367096541613
2017-11-18,1135.3499755859375,0.0,0.0946778724629685,0,1,0.0
2017-11-19,1135.3499755859375,0.0,0.093909092835547,0,1,0.0
2017-11-20,1136.199951171875,0.0007486463242303287,0.093909092835547,0,1,0.0007486463242303287
2017-11-21,1144.8499755859375,0.0076131181005076876,0.2253498606048496,0,0,0.0
2017-11-22,1144.5,-0.00030569558754489634,0.2371215398738843,0,0,0.0
2017-11-23,1144.5,0.0,0.1821376354295313,0,0,0.0
2017-11-24,1146.97998046875,0.002166868037352554,0.2342996457601287,0,0,0.0
2017-11-25,1146.97998046875,0.0,0.2342996457601287,0,0,0.0
2017-11-26,1146.97998046875,0.0,0.2925895471322496,0,0,0.0
2017-11-27,1147.1099853515625,0.00011334538093632496,0.2342996457601287,1,0,0.0
2017-11-28,1158.5699462890625,0.009990289583250211,0.0779806055634529,1,1,0.009990289583250211
2017-11-29,1158.25,-0.0002761562131723405,0.2458639660043017,0,0,0.0
2017-11-30,1167.7900390625,0.008236597507014887,0.1597234156853456,0,0,0.0
2017-12-01,1166.18994140625,-0.0013701929308581606,0.2631991749452767,0,0,0.0
2017-12-02,1166.18994140625,0.0,0.1869788728793111,1,0,0.0
2017-12-03,1166.18994140625,0.0,0.1872342177094224,0,0,0.0
2017-12-04,1165.989990234375,-0.00017145677970253903,0.1872342177094224,0,0,0.0
2017-12-05,1162.6400146484375,-0.0028730740520886977,0.0559145872956128,0,0,0.0
2017-12-06,1162.510009765625,-0.00011181868951226637,0.0504243489967359,-1,-1,0.00011181868951226637
2017-12-07,1164.5999755859375,0.00179780458039569,0.0391894810927233,0,-1,-0.00179780458039569
2017-12-08,1170.8199462890625,0.005340864531613532,0.0561689786018717,0,-1,-0.005340864531613532
2017-12-09,1170.8199462890625,0.0,0.0504243489967359,0,-1,-0.0
2017-12-10,1170.8199462890625,0.0,0.0504243489967359,0,-1,-0.0
2017-12-11,1176.449951171875,0.004808600076089409,0.0504243489967359,0,-1,-0.004808600076089409
2017-12-12,1180.469970703125,0.003417076542224118,-0.001073667365701,0,-1,-0.003417076542224118
2017-12-13,1180.239990234375,-0.00019482110892921067,-0.0489070488302555,0,-1,0.00019482110892921067
2017-12-14,1176.550048828125,-0.0031264331295173253,0.0213944262390075,0,-1,0.0031264331295173253
2017-12-15,1186.6800537109375,0.008609922623268096,0.0024097468835125,0,-1,-0.008609922623268096
2017-12-16,1186.6800537109375,0.0,-0.0270251752196232,0,-1,-0.0
2017-12-17,1186.6800537109375,0.0,-0.001073667365701,0,-1,-0.0
2017-12-18,1192.219970703125,0.00466841671001661,0.0467597140988533,0,0,0.0
2017-12-19,1188.2900390625,-0.003296314218178442,0.2209210761634536,0,0,0.0
2017-12-20,1186.5699462890625,-0.001447536137553218,0.1858512987983342,1,1,-0.001447536137553218
2017-12-21,1190.3900146484375,0.0032194211317437826,0.1828857779399875,0,1,0.0032194211317437826
2017-12-22,1189.02001953125,-0.0011508792079309993,0.1596855167414313,0,1,-0.0011508792079309993
2017-12-23,1189.02001953125,0.0,0.1878106671800986,0,1,0.0
2017-12-24,1189.02001953125,0.0,0.176539659468207,0,1,0.0
